 format: day,hour,value location:53_38 Start : 20200101 
 26, 1600, 63.000000 
 26, 1700, 67.000000 
 26, 1800, 78.000000 
 26, 1900, 73.000000 
 26, 2000, 77.000000 
 26, 2100, 66.000000 
 26, 2200, 59.000000 
 26, 2300, 47.000000 
 27, 0000, 50.000000 
 27, 0100, 58.000000 
 27, 0200, 52.000000 
 27, 0300, 33.000000 
 27, 0400, 37.000000 
 27, 0500, 36.000000 
 27, 0600, 31.000000 
 27, 0700, 21.000000 
 27, 0800, 31.000000 
 27, 0900, 28.000000 
 27, 1000, 23.000000 
 27, 1100, 23.000000 
 27, 1200, 21.000000 
 27, 1300, 19.000000 
 27, 1400, 19.000000 
 27, 1500, 15.000000 
 27, 1600, 2.000000 
 27, 1700, 5.000000 
 27, 1800, 14.000000 
 27, 1900, 11.000000 
 27, 2000, 12.000000 
 27, 2100, 352.000000 
 27, 2200, 316.000000 
 27, 2300, 321.000000 
 28, 0000, 316.000000 
 28, 0100, 337.000000 
 28, 0200, 3.000000 
 28, 0300, 341.000000 
 28, 0400, 347.000000 
 28, 0500, 308.000000 
 28, 0600, 341.000000 
 28, 0700, 292.000000 
 28, 0800, 296.000000 
 28, 0900, 313.000000 
 28, 1000, 294.000000 
 28, 1100, 318.000000 
 28, 1200, 306.000000 
 28, 1300, 299.000000 
 28, 1400, 255.000000 
 28, 1500, 288.000000 
 28, 1600, 265.000000 
 28, 1700, 290.000000 
 28, 1800, 299.000000 
 28, 1900, 299.000000 
 28, 2000, 296.000000 
 28, 2100, 294.000000 
 28, 2200, 302.000000 
 28, 2300, 304.000000 
 29, 0000, 306.000000 
 29, 0100, 303.000000 
 29, 0200, 308.000000 
 29, 0300, 306.000000 
 29, 0400, 284.000000 
 29, 0500, 298.000000 
 29, 0600, 287.000000 
 29, 0700, 299.000000 
 29, 0800, 315.000000 
 29, 0900, 314.000000 
 29, 1000, 3.000000 
 29, 1100, 2.000000 
 29, 1200, 5.000000 
