, format: day,hour,기온-value location:48_36 Start : 20210101,강수-value,강수형태,습도,풍속,풍향,하늘형태,뇌전
318, 14,600.0,14.2,0.0,0.0,48.0,4.0,194.0,-1.0,-1.0
319, 14,700.0,12.8,0.0,0.0,57.0,3.4,206.0,-1.0,-1.0
320, 14,800.0,11.3,0.0,0.0,65.0,2.8,209.0,-1.0,-1.0
321, 14,900.0,11.2,0.0,0.0,65.0,2.4,196.0,-1.0,-1.0
322, 14,1000.0,10.7,0.0,0.0,66.0,1.9,186.0,-1.0,-1.0
323, 14,1100.0,10.8,0.0,0.0,68.0,2.4,186.0,-1.0,-1.0
324, 14,1200.0,11.3,0.0,0.0,68.0,3.9,197.0,-1.0,-1.0
325, 14,1300.0,11.4,0.0,0.0,68.0,5.0,197.0,-1.0,-1.0
326, 14,1400.0,11.6,0.0,0.0,68.0,5.0,201.0,-1.0,-1.0
327, 14,1500.0,11.4,0.0,0.0,67.0,4.3,214.0,-1.0,-1.0
328, 14,1600.0,11.6,0.0,0.0,65.0,4.4,209.0,-1.0,-1.0
329, 14,1700.0,11.3,0.0,0.0,67.0,3.8,208.0,-1.0,-1.0
330, 14,1800.0,11.6,0.0,0.0,68.0,4.1,208.0,-1.0,-1.0
331, 14,1900.0,11.4,0.0,0.0,70.0,2.9,215.0,-1.0,-1.0
332, 14,2000.0,12.0,0.0,0.0,69.0,3.9,216.0,-1.0,-1.0
333, 14,2100.0,12.6,0.0,0.0,67.0,3.7,217.0,-1.0,-1.0
334, 14,2200.0,13.1,0.0,0.0,66.0,4.1,220.0,-1.0,-1.0
335, 14,2300.0,13.9,0.0,0.0,66.0,4.5,214.0,-1.0,-1.0
336, 15,0.0,14.8,0.0,0.0,63.0,4.9,226.0,-1.0,-1.0
337, 15,100.0,15.4,0.0,0.0,61.0,5.7,218.0,-1.0,-1.0
338, 15,200.0,16.0,0.0,0.0,60.0,4.9,230.0,-1.0,-1.0
339, 15,300.0,17.200001,0.0,0.0,52.0,6.4,227.0,-1.0,-1.0
340, 15,400.0,17.299999,0.0,0.0,50.0,5.5,232.0,-1.0,-1.0
341, 15,500.0,17.200001,0.0,0.0,51.0,5.4,235.0,-1.0,-1.0
342, 15,600.0,16.299999,0.0,0.0,54.0,4.2,233.0,-1.0,-1.0
343, 15,700.0,15.5,0.0,0.0,59.0,3.6,238.0,-1.0,-1.0
344, 15,800.0,14.7,0.0,0.0,65.0,2.4,247.0,-1.0,-1.0
345, 15,900.0,14.2,0.0,0.0,70.0,2.0,269.0,-1.0,-1.0
346, 15,1000.0,13.7,0.0,0.0,71.0,2.6,307.0,-1.0,-1.0
347, 15,1100.0,12.0,0.0,0.0,79.0,3.8,8.0,-1.0,-1.0
348, 15,1200.0,10.3,0.0,0.0,80.0,4.9,10.0,-1.0,-1.0
349, 15,1300.0,9.0,0.0,0.0,76.0,5.8,15.0,-1.0,-1.0
350, 15,1400.0,8.2,0.0,0.0,70.0,5.5,25.0,-1.0,-1.0
351, 15,1500.0,7.9,0.0,0.0,68.0,5.7,26.0,-1.0,-1.0
352, 15,1600.0,7.5,0.0,0.0,66.0,5.8,13.0,-1.0,-1.0
353, 15,1700.0,7.0,0.0,0.0,65.0,5.9,14.0,-1.0,-1.0
354, 15,1800.0,6.6,0.0,0.0,62.0,5.8,13.0,-1.0,-1.0
355, 15,1900.0,6.3,0.0,0.0,62.0,6.5,21.0,-1.0,-1.0
356, 15,2000.0,5.9,0.0,0.0,61.0,6.9,14.0,-1.0,-1.0
357, 15,2100.0,5.5,0.0,0.0,62.0,7.3,14.0,-1.0,-1.0
358, 15,2200.0,5.0,0.0,0.0,61.0,7.9,19.0,-1.0,-1.0
359, 15,2300.0,4.8,0.0,0.0,62.0,7.5,18.0,-1.0,-1.0
360, 16,0.0,5.1,0.0,0.0,63.0,6.9,15.0,-1.0,-1.0
361, 16,100.0,5.0,0.0,0.0,60.0,8.1,22.0,-1.0,-1.0
362, 16,200.0,5.5,0.0,0.0,61.0,7.5,21.0,-1.0,-1.0
363, 16,300.0,5.5,0.0,0.0,56.0,8.1,20.0,-1.0,-1.0
364, 16,400.0,4.9,0.0,0.0,59.0,7.5,20.0,-1.0,-1.0
365, 16,500.0,4.8,0.0,0.0,60.0,6.7,14.0,-1.0,-1.0
366, 16,600.0,4.3,0.0,0.0,58.0,8.2,16.0,-1.0,-1.0
367, 16,700.0,4.2,0.0,0.0,58.0,7.3,13.0,-1.0,-1.0
368, 16,800.0,4.0,0.0,0.0,59.0,7.6,15.0,-1.0,-1.0
369, 16,900.0,3.7,0.0,0.0,59.0,6.9,16.0,-1.0,-1.0
370, 16,1000.0,3.4,0.0,0.0,59.0,6.5,18.0,-1.0,-1.0
371, 16,1100.0,3.2,0.0,0.0,58.0,7.2,21.0,-1.0,-1.0
372, 16,1200.0,3.0,0.0,0.0,58.0,6.9,19.0,-1.0,-1.0
373, 16,1300.0,2.9,0.0,0.0,58.0,5.9,7.0,-1.0,-1.0
374, 16,1400.0,2.6,0.0,0.0,62.0,7.0,11.0,-1.0,-1.0
375, 16,1500.0,2.8,0.0,0.0,53.0,7.0,5.0,-1.0,-1.0
376, 16,1600.0,2.8,0.0,0.0,55.0,7.3,10.0,-1.0,-1.0
377, 16,1700.0,3.2,0.0,0.0,57.0,6.4,7.0,-1.0,-1.0
378, 16,1800.0,2.4,0.0,0.0,65.0,6.6,3.0,-1.0,-1.0
379, 16,1900.0,3.4,0.0,0.0,55.0,6.3,0.0,-1.0,-1.0
380, 16,2000.0,3.5,0.0,0.0,49.0,6.2,359.0,-1.0,-1.0
381, 16,2100.0,3.3,0.0,0.0,50.0,5.5,357.0,-1.0,-1.0
382, 16,2200.0,3.2,0.0,0.0,47.0,6.5,3.0,-1.0,-1.0
383, 16,2300.0,3.4,0.0,0.0,47.0,5.6,7.0,-1.0,-1.0
384, 17,0.0,3.3,0.0,0.0,59.0,5.6,355.0,-1.0,-1.0
385, 17,100.0,3.1,0.0,0.0,48.0,5.7,6.0,-1.0,-1.0
386, 17,200.0,3.5,0.0,0.0,49.0,4.7,1.0,-1.0,-1.0
387, 17,300.0,3.1,0.0,0.0,51.0,6.1,6.0,-1.0,-1.0
388, 17,400.0,4.1,0.0,0.0,48.0,4.5,357.0,-1.0,-1.0
389, 17,500.0,3.4,0.0,0.0,38.0,5.9,1.0,-1.0,-1.0
390, 17,600.0,2.9,0.0,0.0,49.0,5.3,7.0,-1.0,-1.0
391, 17,700.0,2.9,0.0,0.0,44.0,4.0,348.0,-1.0,-1.0
392, 17,800.0,2.8,0.0,0.0,49.0,4.5,349.0,-1.0,-1.0
393, 17,900.0,3.0,0.0,0.0,48.0,3.6,346.0,-1.0,-1.0
394, 17,1000.0,3.2,0.0,0.0,47.0,2.6,345.0,-1.0,-1.0
395, 17,1100.0,3.5,0.0,0.0,46.0,2.6,344.0,-1.0,-1.0
396, 17,1200.0,3.7,0.0,0.0,49.0,1.8,337.0,-1.0,-1.0
397, 17,1300.0,3.6,0.0,0.0,52.0,1.9,335.0,-1.0,-1.0
398, 17,1400.0,3.1,0.0,0.0,62.0,0.2,312.0,-1.0,-1.0
399, 17,1500.0,3.9,0.0,0.0,57.0,0.5,36.0,-1.0,-1.0
400, 17,1600.0,4.9,0.0,0.0,50.0,2.2,312.0,-1.0,-1.0
401, 17,1700.0,5.1,0.0,2.0,57.0,3.7,293.0,-1.0,-1.0
402, 17,1800.0,5.6,0.0,2.0,51.0,3.3,292.0,-1.0,-1.0
403, 17,1900.0,5.6,0.0,0.0,47.0,3.1,290.0,-1.0,-1.0
404, 17,2000.0,5.6,0.0,0.0,46.0,2.6,272.0,-1.0,-1.0
405, 17,2100.0,6.2,0.0,1.0,46.0,3.0,282.0,-1.0,-1.0
406, 17,2200.0,6.5,0.0,0.0,44.0,4.7,271.0,-1.0,-1.0
407, 17,2300.0,6.8,0.0,0.0,48.0,3.8,272.0,-1.0,-1.0
408, 18,0.0,8.3,0.0,0.0,45.0,4.4,263.0,-1.0,-1.0
409, 18,100.0,8.2,0.0,0.0,42.0,4.7,289.0,-1.0,-1.0
410, 18,200.0,8.8,0.0,0.0,41.0,5.3,300.0,-1.0,-1.0
411, 18,300.0,9.2,0.0,0.0,38.0,5.4,301.0,-1.0,-1.0
412, 18,400.0,9.1,0.0,0.0,41.0,4.9,295.0,-1.0,-1.0
413, 18,500.0,8.9,0.0,0.0,40.0,4.6,306.0,-1.0,-1.0
414, 18,600.0,9.1,0.0,0.0,40.0,5.6,314.0,-1.0,-1.0
415, 18,700.0,8.6,0.0,0.0,45.0,4.5,334.0,-1.0,-1.0
416, 18,800.0,7.9,0.0,0.0,46.0,4.6,352.0,-1.0,-1.0
417, 18,900.0,7.7,0.0,0.0,43.0,6.3,356.0,-1.0,-1.0
418, 18,1000.0,6.7,0.0,0.0,43.0,6.1,8.0,-1.0,-1.0
419, 18,1100.0,6.1,0.0,0.0,44.0,6.1,10.0,-1.0,-1.0
420, 18,1200.0,5.5,0.0,0.0,48.0,7.3,11.0,-1.0,-1.0
421, 18,1300.0,4.8,0.0,0.0,52.0,8.3,22.0,-1.0,-1.0
422, 18,1400.0,4.3,0.0,0.0,51.0,7.1,19.0,-1.0,-1.0
423, 18,1500.0,4.0,0.0,0.0,53.0,6.3,17.0,-1.0,-1.0
424, 18,1600.0,3.7,0.0,0.0,55.0,6.0,14.0,-1.0,-1.0
425, 18,1700.0,3.3,0.0,0.0,54.0,5.5,24.0,-1.0,-1.0
426, 18,1800.0,3.0,0.0,0.0,56.0,4.9,31.0,-1.0,-1.0
427, 18,1900.0,2.4,0.0,0.0,57.0,3.9,32.0,-1.0,-1.0
428, 18,2000.0,1.9,0.0,0.0,52.0,3.7,40.0,-1.0,-1.0
429, 18,2100.0,0.8,0.0,0.0,58.0,2.0,54.0,-1.0,-1.0
430, 18,2200.0,1.0,0.0,0.0,65.0,2.2,67.0,-1.0,-1.0
431, 18,2300.0,3.2,0.0,0.0,55.0,4.5,36.0,-1.0,-1.0
432, 19,0.0,3.8,0.0,0.0,54.0,4.0,40.0,-1.0,-1.0
433, 19,100.0,4.5,0.0,0.0,41.0,4.5,37.0,-1.0,-1.0
434, 19,200.0,4.2,0.0,0.0,39.0,6.4,31.0,-1.0,-1.0
435, 19,300.0,4.7,0.0,0.0,41.0,5.8,32.0,-1.0,-1.0
436, 19,400.0,4.8,0.0,0.0,39.0,5.4,34.0,-1.0,-1.0
437, 19,500.0,5.2,0.0,0.0,39.0,5.0,38.0,-1.0,-1.0
438, 19,600.0,5.1,0.0,0.0,40.0,4.0,38.0,-1.0,-1.0
439, 19,700.0,4.6,0.0,0.0,41.0,2.8,44.0,-1.0,-1.0
440, 19,800.0,3.4,0.0,0.0,47.0,2.0,68.0,-1.0,-1.0
441, 19,900.0,2.6,0.0,0.0,48.0,2.4,93.0,-1.0,-1.0
442, 19,1000.0,2.1,0.0,0.0,49.0,1.7,83.0,-1.0,-1.0
443, 19,1100.0,1.7,0.0,0.0,60.0,1.1,95.0,-1.0,-1.0
444, 19,1200.0,0.0,0.0,0.0,73.0,1.6,139.0,-1.0,-1.0
445, 19,1300.0,0.9,0.0,0.0,76.0,2.9,160.0,-1.0,-1.0
446, 19,1400.0,0.9,0.0,0.0,78.0,3.1,161.0,-1.0,-1.0
447, 19,1500.0,0.2,0.0,0.0,79.0,1.9,167.0,-1.0,-1.0
448, 19,1600.0,0.7,0.0,0.0,81.0,3.2,160.0,-1.0,-1.0
449, 19,1700.0,2.2,0.0,0.0,73.0,2.4,102.0,-1.0,-1.0
450, 19,1800.0,1.6,0.0,0.0,75.0,2.2,163.0,-1.0,-1.0
451, 19,1900.0,-0.3,0.0,0.0,81.0,0.1,204.0,-1.0,-1.0
452, 19,2000.0,1.0,0.0,0.0,81.0,2.8,145.0,-1.0,-1.0
453, 19,2100.0,2.3,0.0,0.0,78.0,2.6,153.0,-1.0,-1.0
454, 19,2200.0,4.2,0.0,0.0,64.0,2.8,130.0,-1.0,-1.0
455, 19,2300.0,8.0,0.0,0.0,56.0,0.9,68.0,-1.0,-1.0
456, 20,0.0,9.3,0.0,0.0,51.0,1.2,44.0,-1.0,-1.0
457, 20,100.0,10.9,0.0,0.0,46.0,2.2,25.0,-1.0,-1.0
458, 20,200.0,11.8,0.0,0.0,44.0,1.4,359.0,-1.0,-1.0
459, 20,300.0,12.5,0.0,0.0,49.0,2.1,354.0,-1.0,-1.0
460, 20,400.0,13.3,0.0,0.0,51.0,1.8,81.0,-1.0,-1.0
461, 20,500.0,13.3,0.0,0.0,50.0,3.3,171.0,-1.0,-1.0
462, 20,600.0,13.0,0.0,0.0,52.0,2.8,148.0,-1.0,-1.0
463, 20,700.0,12.4,0.0,0.0,54.0,2.2,163.0,-1.0,-1.0
464, 20,800.0,11.5,0.0,0.0,59.0,2.4,167.0,-1.0,-1.0
465, 20,900.0,11.1,0.0,0.0,61.0,2.8,163.0,-1.0,-1.0
466, 20,1000.0,10.3,0.0,0.0,64.0,3.0,162.0,-1.0,-1.0
467, 20,1100.0,9.9,0.0,0.0,67.0,2.1,172.0,-1.0,-1.0
468, 20,1200.0,8.9,0.0,0.0,74.0,1.1,167.0,-1.0,-1.0
469, 20,1300.0,8.9,0.0,0.0,74.0,2.3,162.0,-1.0,-1.0
470, 20,1400.0,9.5,0.0,0.0,72.0,2.7,162.0,-1.0,-1.0
471, 20,1500.0,7.5,0.0,0.0,75.0,0.0,0.0,-1.0,-1.0
472, 20,1600.0,6.5,0.0,0.0,79.0,0.5,335.0,-1.0,-1.0
473, 20,1700.0,7.9,0.0,0.0,79.0,2.3,127.0,-1.0,-1.0
474, 20,1800.0,7.9,0.0,0.0,76.0,1.6,126.0,-1.0,-1.0
475, 20,1900.0,7.1,0.0,0.0,80.0,0.4,146.0,-1.0,-1.0
476, 20,2000.0,10.1,0.0,0.0,75.0,2.5,75.0,-1.0,-1.0
477, 20,2100.0,10.1,0.0,0.0,64.0,2.0,148.0,-1.0,-1.0
478, 20,2200.0,9.2,0.0,0.0,67.0,2.0,146.0,-1.0,-1.0
479, 20,2300.0,13.9,0.0,0.0,57.0,0.5,205.0,-1.0,-1.0
480, 21,0.0,15.5,0.0,0.0,49.0,0.3,49.0,-1.0,-1.0
481, 21,100.0,17.799999,0.0,0.0,40.0,2.8,150.0,-1.0,-1.0
482, 21,200.0,16.1,0.0,0.0,51.0,1.4,52.0,-1.0,-1.0
483, 21,300.0,17.5,0.0,0.0,45.0,1.6,305.0,-1.0,-1.0
484, 21,400.0,18.5,0.0,0.0,39.0,3.2,189.0,-1.0,-1.0
485, 21,500.0,16.700001,0.0,0.0,49.0,3.9,192.0,-1.0,-1.0
486, 21,600.0,16.1,0.0,0.0,56.0,2.4,191.0,-1.0,-1.0
487, 21,700.0,15.2,0.0,0.0,62.0,1.9,179.0,-1.0,-1.0
488, 21,800.0,14.6,0.0,0.0,69.0,1.6,171.0,-1.0,-1.0
489, 21,900.0,14.3,0.0,0.0,72.0,1.1,171.0,-1.0,-1.0
490, 21,1000.0,13.0,0.5,1.0,82.0,0.4,123.0,-1.0,-1.0
491, 21,1100.0,14.8,0.0,0.0,79.0,3.5,168.0,-1.0,-1.0
492, 21,1200.0,16.0,0.0,0.0,68.0,3.9,178.0,-1.0,-1.0
493, 21,1300.0,15.5,0.0,0.0,73.0,3.8,189.0,-1.0,-1.0
494, 21,1400.0,15.7,0.0,0.0,74.0,3.1,202.0,-1.0,-1.0
495, 21,1500.0,15.0,0.0,1.0,83.0,4.6,247.0,-1.0,-1.0
496, 21,1600.0,14.0,0.5,1.0,89.0,2.8,265.0,-1.0,-1.0
497, 21,1700.0,14.0,0.5,1.0,91.0,1.6,284.0,-1.0,-1.0
498, 21,1800.0,13.7,0.5,1.0,92.0,1.4,274.0,-1.0,-1.0
499, 21,1900.0,13.2,1.0,1.0,92.0,1.1,350.0,-1.0,-1.0
500, 21,2000.0,12.4,0.5,1.0,93.0,2.3,23.0,-1.0,-1.0
501, 21,2100.0,11.9,0.5,1.0,93.0,2.6,14.0,-1.0,-1.0
502, 21,2200.0,11.7,0.0,1.0,93.0,2.6,28.0,-1.0,-1.0
503, 21,2300.0,11.8,0.0,0.0,93.0,1.6,37.0,-1.0,-1.0
504, 22,0.0,12.4,0.0,0.0,92.0,1.1,47.0,-1.0,-1.0
505, 22,100.0,12.9,0.0,0.0,90.0,0.9,51.0,-1.0,-1.0
506, 22,200.0,12.8,0.0,0.0,88.0,3.3,17.0,-1.0,-1.0
507, 22,300.0,12.1,0.0,1.0,92.0,2.8,26.0,-1.0,-1.0
508, 22,400.0,12.5,0.0,1.0,92.0,2.6,16.0,-1.0,-1.0
509, 22,500.0,12.4,0.0,1.0,92.0,3.7,21.0,-1.0,-1.0
510, 22,600.0,12.1,0.5,1.0,92.0,3.6,14.0,-1.0,-1.0
511, 22,700.0,11.8,1.0,1.0,93.0,2.5,30.0,-1.0,-1.0
512, 22,800.0,11.6,1.0,1.0,93.0,1.9,36.0,-1.0,-1.0
513, 22,900.0,11.6,0.5,1.0,92.0,2.1,44.0,-1.0,-1.0
514, 22,1000.0,11.4,0.5,1.0,92.0,2.3,50.0,-1.0,-1.0
515, 22,1100.0,11.3,0.5,1.0,92.0,2.5,53.0,-1.0,-1.0
516, 22,1200.0,11.1,1.0,1.0,92.0,2.6,52.0,-1.0,-1.0
517, 22,1300.0,11.1,0.0,1.0,92.0,1.7,68.0,-1.0,-1.0
518, 22,1400.0,11.1,1.0,1.0,92.0,1.9,45.0,-1.0,-1.0
519, 22,1500.0,11.1,0.5,1.0,92.0,1.6,50.0,-1.0,-1.0
520, 22,1600.0,11.3,0.0,1.0,91.0,2.9,28.0,-1.0,-1.0
521, 22,1700.0,11.5,1.0,1.0,90.0,3.0,56.0,-1.0,-1.0
522, 22,1800.0,11.5,0.0,1.0,90.0,1.6,42.0,-1.0,-1.0
523, 22,1900.0,12.2,0.0,1.0,90.0,2.8,42.0,-1.0,-1.0
524, 22,2000.0,12.2,0.0,0.0,92.0,3.8,43.0,-1.0,-1.0
525, 22,2100.0,12.2,0.0,1.0,92.0,3.2,64.0,-1.0,-1.0
526, 22,2200.0,12.3,0.5,1.0,92.0,3.4,44.0,-1.0,-1.0
527, 22,2300.0,12.4,0.0,1.0,92.0,4.4,46.0,-1.0,-1.0
528, 23,0.0,12.6,0.0,0.0,92.0,4.4,48.0,-1.0,-1.0
529, 23,100.0,12.9,0.0,0.0,92.0,4.4,47.0,-1.0,-1.0
530, 23,200.0,13.6,0.0,0.0,90.0,4.5,68.0,-1.0,-1.0
531, 23,300.0,13.9,0.0,0.0,88.0,3.6,57.0,-1.0,-1.0
532, 23,400.0,14.6,0.0,0.0,81.0,3.9,54.0,-1.0,-1.0
533, 23,500.0,13.7,0.0,1.0,86.0,5.6,53.0,-1.0,-1.0
534, 23,600.0,12.9,1.5,1.0,89.0,3.6,43.0,-1.0,-1.0
535, 23,700.0,12.9,5.0,1.0,91.0,5.8,52.0,-1.0,-1.0
536, 23,800.0,12.4,2.5,1.0,88.0,4.0,105.0,-1.0,-1.0
537, 23,900.0,11.8,2.5,1.0,86.0,6.4,70.0,-1.0,-1.0
538, 23,1000.0,11.8,0.5,1.0,81.0,6.5,64.0,-1.0,-1.0
539, 23,1100.0,11.6,0.0,0.0,79.0,6.9,63.0,-1.0,-1.0
540, 23,1200.0,11.3,0.0,0.0,78.0,8.1,71.0,-1.0,-1.0
541, 23,1300.0,11.0,0.0,0.0,79.0,7.1,62.0,-1.0,-1.0
542, 23,1400.0,10.5,0.0,1.0,82.0,8.5,59.0,-1.0,-1.0
543, 23,1500.0,10.2,0.5,1.0,82.0,5.8,59.0,-1.0,-1.0
544, 23,1600.0,10.2,0.0,1.0,79.0,7.1,66.0,-1.0,-1.0
545, 23,1700.0,10.2,0.0,0.0,74.0,6.7,68.0,-1.0,-1.0
546, 23,1800.0,10.2,0.0,0.0,74.0,4.6,65.0,-1.0,-1.0
547, 23,1900.0,10.2,0.0,0.0,74.0,4.7,64.0,-1.0,-1.0
548, 23,2000.0,10.0,0.0,0.0,74.0,2.9,80.0,-1.0,-1.0
549, 23,2100.0,9.9,0.0,0.0,71.0,3.9,57.0,-1.0,-1.0
550, 23,2200.0,9.8,0.0,0.0,71.0,4.9,68.0,-1.0,-1.0
551, 23,2300.0,10.6,0.0,0.0,67.0,5.5,68.0,-1.0,-1.0
552, 24,0.0,11.7,0.0,0.0,64.0,5.5,69.0,-1.0,-1.0
553, 24,100.0,12.6,0.0,0.0,61.0,5.2,63.0,-1.0,-1.0
554, 24,200.0,13.2,0.0,0.0,56.0,5.1,65.0,-1.0,-1.0
555, 24,300.0,13.3,0.0,0.0,52.0,5.1,55.0,-1.0,-1.0
556, 24,400.0,13.3,0.0,0.0,55.0,4.7,53.0,-1.0,-1.0
557, 24,500.0,13.2,0.0,0.0,53.0,5.6,69.0,-1.0,-1.0
558, 24,600.0,12.5,0.0,0.0,54.0,4.6,66.0,-1.0,-1.0
559, 24,700.0,11.3,0.0,0.0,58.0,4.7,51.0,-1.0,-1.0
560, 24,800.0,10.6,0.0,0.0,62.0,4.2,73.0,-1.0,-1.0
561, 24,900.0,10.5,0.0,0.0,59.0,3.9,68.0,-1.0,-1.0
562, 24,1000.0,10.4,0.0,0.0,61.0,5.3,53.0,-1.0,-1.0
563, 24,1100.0,10.9,0.0,0.0,54.0,5.6,100.0,-1.0,-1.0
564, 24,1200.0,10.2,0.0,0.0,62.0,3.6,29.0,-1.0,-1.0
565, 24,1300.0,10.8,0.0,0.0,64.0,0.8,239.0,-1.0,-1.0
566, 24,1400.0,10.5,0.0,0.0,62.0,4.1,65.0,-1.0,-1.0
567, 24,1500.0,10.3,0.0,0.0,62.0,2.6,81.0,-1.0,-1.0
568, 24,1600.0,10.5,0.0,0.0,63.0,4.9,70.0,-1.0,-1.0
569, 24,1700.0,10.3,0.0,0.0,63.0,3.7,24.0,-1.0,-1.0
570, 24,1800.0,10.4,0.0,0.0,66.0,4.2,55.0,-1.0,-1.0
571, 24,1900.0,10.2,0.0,0.0,64.0,4.0,43.0,-1.0,-1.0
572, 24,2000.0,10.1,0.0,0.0,67.0,4.5,57.0,-1.0,-1.0
573, 24,2100.0,10.1,0.0,0.0,65.0,3.3,29.0,-1.0,-1.0
574, 24,2200.0,9.9,0.0,0.0,60.0,2.9,117.0,-1.0,-1.0
575, 24,2300.0,11.6,0.0,0.0,62.0,4.3,36.0,-1.0,-1.0
576, 25,0.0,12.9,0.0,0.0,57.0,3.7,146.0,-1.0,-1.0
577, 25,100.0,13.8,0.0,0.0,55.0,4.5,57.0,-1.0,-1.0
578, 25,200.0,15.2,0.0,0.0,47.0,4.0,177.0,-1.0,-1.0
579, 25,300.0,14.5,0.0,0.0,50.0,2.4,46.0,-1.0,-1.0
580, 25,400.0,16.700001,0.0,0.0,46.0,1.9,302.0,-1.0,-1.0
581, 25,500.0,16.200001,0.0,0.0,47.0,2.6,314.0,-1.0,-1.0
582, 25,600.0,14.7,0.0,0.0,60.0,4.2,52.0,-1.0,-1.0
583, 25,700.0,13.5,0.0,0.0,62.0,2.1,132.0,-1.0,-1.0
584, 25,800.0,12.1,0.0,0.0,71.0,2.5,58.0,-1.0,-1.0
585, 25,900.0,11.2,0.0,0.0,76.0,1.5,329.0,-1.0,-1.0
586, 25,1000.0,11.0,0.0,0.0,77.0,1.3,81.0,-1.0,-1.0
587, 25,1100.0,11.2,0.0,0.0,80.0,1.9,92.0,-1.0,-1.0
588, 25,1200.0,10.9,0.0,0.0,78.0,0.5,69.0,-1.0,-1.0
589, 25,1300.0,10.0,0.0,0.0,83.0,1.5,245.0,-1.0,-1.0
590, 25,1400.0,11.0,0.0,0.0,81.0,2.0,226.0,-1.0,-1.0
591, 25,1500.0,11.5,0.0,0.0,80.0,0.3,282.0,-1.0,-1.0
592, 25,1600.0,11.3,0.0,1.0,86.0,1.7,198.0,-1.0,-1.0
593, 25,1700.0,10.8,0.0,1.0,90.0,1.1,94.0,-1.0,-1.0
594, 25,1800.0,11.2,0.0,1.0,89.0,1.9,173.0,-1.0,-1.0
595, 25,1900.0,10.7,0.0,1.0,93.0,0.9,81.0,-1.0,-1.0
596, 25,2000.0,10.7,0.5,1.0,95.0,1.1,74.0,-1.0,-1.0
597, 25,2100.0,11.2,1.5,1.0,98.0,2.4,42.0,-1.0,-1.0
598, 25,2200.0,11.3,3.5,1.0,100.0,5.5,40.0,-1.0,-1.0
599, 25,2300.0,10.6,6.0,1.0,100.0,4.8,51.0,-1.0,-1.0
600, 26,0.0,10.5,2.5,1.0,100.0,3.8,53.0,-1.0,-1.0
601, 26,100.0,10.0,1.0,1.0,100.0,5.5,41.0,-1.0,-1.0
602, 26,200.0,9.8,0.0,1.0,100.0,5.7,40.0,-1.0,-1.0
603, 26,300.0,9.4,0.0,0.0,99.0,5.8,40.0,-1.0,-1.0
604, 26,400.0,10.1,0.0,0.0,96.0,5.5,38.0,-1.0,-1.0
605, 26,500.0,9.6,0.0,0.0,88.0,6.3,30.0,-1.0,-1.0
606, 26,600.0,9.8,0.0,0.0,86.0,4.7,41.0,-1.0,-1.0
607, 26,700.0,9.6,0.0,0.0,82.0,5.8,32.0,-1.0,-1.0
608, 26,800.0,9.3,0.0,0.0,79.0,7.3,32.0,-1.0,-1.0
609, 26,900.0,9.2,0.0,0.0,82.0,6.1,19.0,-1.0,-1.0
610, 26,1000.0,9.3,0.0,0.0,77.0,6.6,24.0,-1.0,-1.0
611, 26,1100.0,9.1,0.0,0.0,82.0,5.7,26.0,-1.0,-1.0
612, 26,1200.0,8.9,0.0,0.0,78.0,5.8,24.0,-1.0,-1.0
613, 26,1300.0,8.5,0.0,0.0,76.0,5.2,15.0,-1.0,-1.0
614, 26,1400.0,7.8,0.0,0.0,77.0,5.6,17.0,-1.0,-1.0
615, 26,1500.0,7.6,0.0,0.0,76.0,5.9,28.0,-1.0,-1.0
616, 26,1600.0,7.2,0.0,0.0,74.0,6.9,28.0,-1.0,-1.0
617, 26,1700.0,6.6,0.0,0.0,73.0,6.7,37.0,-1.0,-1.0
618, 26,1800.0,6.4,0.0,0.0,75.0,5.5,42.0,-1.0,-1.0
619, 26,1900.0,6.2,0.0,0.0,71.0,4.2,45.0,-1.0,-1.0
620, 26,2000.0,5.2,0.0,0.0,74.0,4.9,58.0,-1.0,-1.0
621, 26,2100.0,4.9,0.0,0.0,70.0,5.1,57.0,-1.0,-1.0
622, 26,2200.0,5.4,0.0,0.0,67.0,4.2,67.0,-1.0,-1.0
623, 26,2300.0,6.7,0.0,0.0,65.0,4.0,60.0,-1.0,-1.0
624, 27,0.0,8.1,0.0,0.0,52.0,3.9,52.0,-1.0,-1.0
625, 27,100.0,8.5,0.0,0.0,44.0,4.9,46.0,-1.0,-1.0
626, 27,200.0,8.8,0.0,0.0,47.0,5.1,32.0,-1.0,-1.0
627, 27,300.0,8.6,0.0,0.0,53.0,5.4,34.0,-1.0,-1.0
628, 27,400.0,8.3,0.0,0.0,53.0,4.8,37.0,-1.0,-1.0
629, 27,500.0,8.8,0.0,0.0,53.0,4.0,46.0,-1.0,-1.0
630, 27,600.0,8.2,0.0,0.0,51.0,3.5,50.0,-1.0,-1.0
631, 27,700.0,7.7,0.0,0.0,51.0,3.2,59.0,-1.0,-1.0
632, 27,800.0,5.9,0.0,0.0,58.0,1.3,83.0,-1.0,-1.0
633, 27,900.0,5.7,0.0,0.0,58.0,2.3,115.0,-1.0,-1.0
634, 27,1000.0,5.2,0.0,0.0,60.0,0.8,83.0,-1.0,-1.0
635, 27,1100.0,4.8,0.0,0.0,61.0,0.9,75.0,-1.0,-1.0
636, 27,1200.0,5.9,0.0,0.0,51.0,1.8,91.0,-1.0,-1.0
